id,churn,promotion,phone,internet,security,streaming,unlimited,gender,marriage,city,churn_category,churn_reason,age,no_dependents,cltv,population,monthly_charge,extra_data_charge,long_charge,total_contact,noreferral,duration,download,total_service_issue
8245-UMPYT,1,None,Yes,Yes,No,Yes,No,Female,No,Lockwood,Dissatisfaction,Poor expertise of phone support,66,0,2688,538,100.256,237,513.76,2,0,16,15,0
5186-SAMNZ,1,None,Yes,Yes,No,No,Yes,Male,No,Marina,Price,Price too high,75,0,3273,21759,72.28,0,41.2,2,0,1,16,0
5373-SFODM,1,None,Yes,Yes,No,Yes,No,Male,Yes,San Lucas,Dissatisfaction,Product dissatisfaction,65,0,3041,521,88.66,188,883.44,2,1,36,6,1
0022-TCJCI,1,None,Yes,Yes,Yes,Yes,Yes,Male,No,Daly City,Dissatisfaction,Limited range of services,79,0,2654,63337,65.208,0,480.15,6,0,45,19,0
5130-IEKQT,1,Offer C,Yes,Yes,No,Yes,No,Male,No,San Francisco,Price,Price too high,73,0,4283,56330,110.188,637,1158.5,2,0,25,24,2
3269-ATYWD,1,Offer C,Yes,Yes,No,Yes,No,Male,No,San Francisco,Other,Don't know,79,0,4892,22920,99.476,940,1635.27,5,0,39,25,0
0354-WYROK,1,Offer C,Yes,Yes,No,Yes,Yes,Female,Yes,San Francisco,Other,Don't know,70,0,4050,1458,102.856,0,1486.45,4,1,31,23,0
7576-OYWBN,1,None,Yes,Yes,No,No,No,Male,No,San Mateo,Competitor,Competitor had better devices,71,0,2930,23393,79.092,72,90.75,4,0,3,31,3
5539-TMZLF,1,None,Yes,Yes,No,No,Yes,Male,No,Concord,Competitor,Competitor had better devices,69,0,5057,36186,72.54,0,33.84,3,0,1,6,3
3336-JORSO,1,Offer C,Yes,Yes,No,Yes,No,Female,No,Hayward,Dissatisfaction,Product dissatisfaction,70,0,3401,11147,114.868,1024,568.92,0,0,33,28,0
6861-XWTWQ,1,None,Yes,Yes,No,Yes,No,Male,Yes,Napa,Attitude,Attitude of support person,71,0,2487,26894,103.22,13,300.44,1,1,7,2,0
4283-FUTGF,1,None,Yes,Yes,No,No,No,Male,No,El Sobrante,Dissatisfaction,Network reliability,67,0,3715,25399,83.044,235,318.82,2,0,19,16,1
2397-BRLOM,1,None,Yes,Yes,No,No,Yes,Male,Yes,San Rafael,Other,Don't know,67,0,3443,40239,83.668,0,215.92,3,2,8,2,1
8510-AWCXC,1,Offer D,Yes,Yes,Yes,Yes,No,Female,No,Novato,Attitude,Attitude of support person,69,0,3269,16429,104.832,406,93.86,6,0,13,31,1
8225-BTJAU,1,Offer D,Yes,Yes,No,Yes,Yes,Male,No,Stinson Beach,Competitor,Competitor had better devices,75,0,3856,781,82.42,0,75.1,2,0,10,20,1
1724-BQUHA,1,None,Yes,Yes,No,Yes,Yes,Male,No,Los Gatos,Attitude,Attitude of support person,67,0,2718,24443,93.08,3.34,228.6,2,0,5,7,0
4826-XTSOH,1,None,Yes,Yes,No,No,No,Male,Yes,Moss Landing,Competitor,Competitor had better devices,66,0,4843,899,89.492,0,38.78,2,0,1,25,4
2408-WITXK,1,Offer D,No,Yes,No,Yes,No,Female,No,San Jose,Other,Deceased,67,0,3244,18197,36.088,13,0,1,0,10,4,2
2634-HCZGT,1,None,Yes,Yes,Yes,No,Yes,Male,Yes,San Jose,Other,Moved,71,0,5271,27023,62.452,0,1148.51,3,1,53,7,0
7503-QQRVF,1,Offer D,Yes,Yes,No,No,No,Male,Yes,San Jose,Competitor,Competitor had better devices,74,0,2076,60620,77.272,106,417.92,1,1,16,9,2
0709-TVGUR,1,None,Yes,Yes,No,No,No,Female,No,Stockton,Competitor,Competitor had better devices,70,0,3145,49965,77.532,187,158.04,2,0,9,30,1
3001-CBHLQ,1,Offer C,Yes,Yes,No,Yes,No,Male,Yes,Angels Camp,Attitude,Attitude of support person,76,0,3966,4264,109.096,804,1392.32,4,1,32,24,0
4102-OQUPX,1,None,Yes,Yes,No,No,No,Male,Yes,Sheep Ranch,Competitor,Competitor made better offer,67,0,5429,88,77.376,0,17.36,0,1,1,32,0
3999-QGRJH,1,None,Yes,Yes,No,No,No,Male,No,Ballico,Dissatisfaction,Product dissatisfaction,80,0,3068,809,72.488,123,119.12,3,0,8,22,3
2454-RPBRZ,1,Offer D,Yes,Yes,No,No,No,Female,Yes,Catheys Valley,Dissatisfaction,Service dissatisfaction,67,0,2709,986,102.024,318,367.56,5,1,12,30,2
2265-CYWIV,1,None,Yes,Yes,Yes,Yes,No,Female,Yes,Hickman,Dissatisfaction,Network reliability,68,0,4708,1055,103.584,76,75.64,2,1,4,22,1
4550-VBOFE,1,None,Yes,Yes,No,Yes,No,Male,Yes,Soulsbyville,Competitor,Competitor had better devices,69,0,5005,1519,107.068,1562,1221.5,3,1,70,22,4
7409-KIUTL,1,None,Yes,Yes,No,No,Yes,Female,No,Escondido,Competitor,Competitor made better offer,80,0,5345,48690,73.84,0,28.64,3,0,1,6,0
1732-VHUBQ,1,None,Yes,Yes,No,No,No,Female,Yes,Escondido,Competitor,Competitor made better offer,73,0,4457,48690,73.372,960,1266.65,0,1,47,29,0
0679-IDSTG,1,None,Yes,Yes,No,No,No,Female,Yes,Branscomb,Competitor,Competitor had better devices,73,0,4568,176,72.02,0,37.3,1,1,1,9,3
8802-UNOJF,1,Offer D,Yes,Yes,No,No,No,Male,No,Philo,Competitor,Competitor had better devices,65,0,5565,1113,87.152,82,343.56,4,0,12,8,3
6313-GIDIT,1,None,No,Yes,No,Yes,No,Male,No,Point Arena,Price,Price too high,73,0,6280,1352,56.628,799,0,0,0,53,28,0
2845-AFFTX,1,None,Yes,Yes,No,Yes,No,Male,Yes,Westport,Dissatisfaction,Product dissatisfaction,78,0,4726,309,103.792,681,924.96,4,0,41,16,4
2815-CPTUL,1,None,Yes,Yes,No,No,Yes,Male,No,Gasquet,Price,Price too high,68,0,3684,532,73.06,0,11.35,0,0,5,19,0
1891-FZYSA,1,None,Yes,Yes,No,No,Yes,Male,Yes,Piercy,Competitor,Competitor had better devices,65,0,6363,200,93.548,0,1127.46,6,1,69,4,1
9685-WKZGT,1,Offer D,Yes,Yes,No,No,No,Male,No,Carmichael,Price,Extra data charges,67,0,2075,58830,77.948,124,228.48,2,0,14,12,0
6022-UGGSO,1,Offer C,Yes,Yes,No,No,No,Female,No,Citrus Heights,Competitor,Competitor had better devices,70,0,2091,43718,77.376,228,1063.04,3,0,32,10,1
3923-CSIHK,1,None,Yes,Yes,No,No,No,Female,Yes,Herald,Other,Poor expertise of online support,69,0,5746,1745,73.892,896,230,5,1,50,26,0
3677-IYRBF,1,None,No,Yes,No,No,No,Female,No,Newcastle,Attitude,Attitude of support person,73,0,4002,6096,31.616,11,0,3,0,2,14,0
8118-LSUEL,1,None,Yes,Yes,No,Yes,No,Male,No,Roseville,Dissatisfaction,Product dissatisfaction,74,0,5507,30614,110.656,795,405.26,0,0,23,32,0
5277-ZLOOR,1,Offer E,Yes,Yes,No,No,No,Female,No,Applegate,Dissatisfaction,Network reliability,78,0,5512,1526,88.972,52,10.98,0,0,2,28,0
4248-HCETZ,1,Offer C,Yes,Yes,No,No,No,Male,Yes,Sacramento,Attitude,Attitude of support person,77,0,2174,16599,82.836,95,186.9,5,1,30,4,0
9174-FKWZE,1,None,Yes,No,No,No,No,Female,No,Sacramento,Dissatisfaction,Limited range of services,70,0,3848,15975,19.45,0,22.92,1,0,1,0,0
5307-DZCVC,1,Offer C,Yes,Yes,No,No,No,Female,Yes,Sacramento,Price,Extra data charges,78,0,2431,854,89.388,263,1566.4,7,0,32,10,0
8679-JOEVF,1,None,Yes,Yes,No,No,Yes,Female,No,Sacramento,Price,Price too high,75,0,5556,34894,61.776,0,589.28,3,0,16,18,1
4803-AXVYP,1,Offer C,Yes,Yes,No,Yes,Yes,Female,No,Butte City,Dissatisfaction,Service dissatisfaction,75,0,3474,303,103.532,0,1800.82,2,0,38,2,1
5649-ANRML,1,Offer E,Yes,Yes,No,Yes,Yes,Male,No,Clipper Mills,Other,Poor expertise of online support,76,0,4486,282,98.904,0,25.92,4,0,2,22,0
7395-IGJOS,1,None,Yes,Yes,No,Yes,No,Male,Yes,Quincy,Competitor,Competitor made better offer,70,0,3443,6189,84.76,239,161.5,1,1,17,18,2
7890-VYYWG,1,Offer E,No,Yes,No,No,No,Male,Yes,Sutter,Competitor,Competitor had better devices,67,0,3766,3193,37.908,21,0,1,1,3,22,3
9907-SWKKF,1,Offer E,No,Yes,No,No,Yes,Female,No,Twain,Competitor,Competitor had better devices,69,0,4842,73,26.052,0,0,4,0,1,23,2
6397-JNZZG,1,Offer B,No,Yes,No,Yes,Yes,Female,Yes,Adin,Competitor,Competitor had better devices,70,0,2573,615,57.772,0,0,2,1,43,23,1
7779-LGOVN,1,None,Yes,Yes,No,Yes,Yes,Male,Yes,Paskenta,Dissatisfaction,Limited range of services,74,0,4990,263,90.116,0,465,3,2,10,4,2
9710-ZUSHQ,1,Offer C,Yes,Yes,Yes,Yes,No,Female,No,Red Bluff,Price,Lack of affordable download/upload speed,77,0,5849,26438,111.02,81,1548.45,5,0,37,2,0
3902-FOIGH,1,None,Yes,Yes,No,Yes,No,Male,Yes,Doyle,Dissatisfaction,Product dissatisfaction,66,0,3967,1177,105.404,49,582,1,1,12,4,2
3318-OSATS,1,Offer C,Yes,Yes,No,Yes,No,Male,No,Sierra City,Other,Don't know,70,0,2080,348,99.268,1112,1228.5,0,0,35,32,0
2636-ALXXZ,1,Offer E,Yes,Yes,No,No,No,Female,No,Tahoe Vista,Dissatisfaction,Poor expertise of online support,68,0,2151,678,72.384,0,45.8,4,0,1,11,0
9885-CSMWE,1,Offer E,Yes,Yes,No,No,No,Female,No,Los Angeles,Dissatisfaction,Product dissatisfaction,65,0,2139,45025,81.588,0,18.37,1,0,1,14,2
8058-JMEQO,1,Offer E,Yes,Yes,No,Yes,No,Female,No,San Diego,Competitor,Competitor made better offer,76,0,3543,4258,87.828,175,116.19,3,0,9,23,0
7657-DYEPJ,1,Offer C,Yes,Yes,No,No,No,Male,No,Los Angeles,Price,Lack of affordable download/upload speed,73,0,2645,44150,72.956,824,218.5,2,0,38,33,2
8276-MQBYC,1,Offer B,Yes,Yes,No,Yes,Yes,Male,No,Los Angeles,Price,Long distance charges,70,0,6204,30568,101.712,0,993.99,1,0,51,12,0
6015-VVHHE,1,None,Yes,Yes,No,No,No,Female,No,Los Angeles,Dissatisfaction,Service dissatisfaction,68,0,2516,29310,86.476,125,209.15,2,0,5,28,1
2516-VQRRV,1,None,Yes,Yes,No,No,No,Female,No,Culver City,Price,Long distance charges,77,0,3350,31963,78.468,44,46.92,2,0,2,28,0
7580-UGXNC,1,None,Yes,Yes,Yes,No,Yes,Female,No,Culver City,Price,Extra data charges,73,0,3016,15195,57.044,0,51.48,0,0,2,7,0
5178-LMXOP,1,None,Yes,Yes,No,Yes,Yes,Male,Yes,Gardena,Price,Price too high,71,0,5795,9960,98.904,0,4.89,6,1,1,12,0
7056-IMHCC,1,Offer B,Yes,Yes,No,Yes,Yes,Male,Yes,Torrance,Price,Price too high,69,0,5884,40705,105.976,0,420.82,3,1,53,7,0
8749-JMNKX,1,Offer B,Yes,Yes,Yes,No,No,Male,Yes,Montebello,Dissatisfaction,Limited range of services,80,0,4788,62425,97.552,1568,1129.14,1,1,51,33,1
0917-EZOLA,1,None,Yes,Yes,No,Yes,No,Male,Yes,Lakewood,Price,Extra data charges,66,0,5925,27563,108.316,154,434.16,2,0,72,2,0
8414-MYSHR,1,None,Yes,Yes,No,Yes,Yes,Male,No,Arcadia,Dissatisfaction,Network reliability,79,0,2834,30933,95.056,0,22.95,3,0,5,12,2
4988-IQIGL,1,None,Yes,Yes,No,No,No,Male,No,Canoga Park,Attitude,Attitude of support person,80,0,4403,49242,78.364,0,28.49,4,0,1,20,0
4706-AXVKM,1,None,Yes,Yes,No,Yes,Yes,Female,No,Stevenson Ranch,Price,Extra data charges,78,0,5118,9937,88.192,0,45.1,0,0,11,6,0
5889-JTMUL,1,Offer B,Yes,Yes,No,No,Yes,Female,Yes,Castaic,Price,Price too high,67,0,5863,22177,98.852,0,1578,1,1,50,4,2
9026-RNUJS,1,None,Yes,Yes,No,No,No,Male,No,Van Nuys,Dissatisfaction,Product dissatisfaction,73,0,4618,40376,52.364,74,93.45,3,0,5,31,1
1624-NALOJ,1,None,Yes,Yes,No,Yes,Yes,Male,No,North Hollywood,Other,Moved,75,0,2960,57146,93.392,6.53,181.8,0,0,5,13,0
6210-KBBPI,1,None,Yes,Yes,No,Yes,Yes,Male,No,West Covina,Competitor,Competitor had better devices,67,0,2313,44099,103.428,0,95.94,2,0,9,16,2
2260-USTRB,1,None,Yes,Yes,No,No,No,Female,No,Campo,Competitor,Competitor offered more data,75,0,2767,3133,73.008,36,19.1,4,0,2,31,0
8623-TMRBY,1,Offer B,Yes,Yes,No,No,Yes,Male,Yes,Chula Vista,Competitor,Competitor offered more data,80,0,6245,9278,87.568,0,2222.58,1,2,51,24,0
6900-PXRMS,1,Offer C,Yes,Yes,No,Yes,No,Male,Yes,Spring Valley,Dissatisfaction,Product dissatisfaction,72,0,3157,7863,109.98,542,32.76,3,0,26,20,4
3346-BRMIS,1,None,No,Yes,No,Yes,No,Female,Yes,Bonsall,Dissatisfaction,Service dissatisfaction,70,0,2167,3849,50.284,105,0,1,1,18,13,3
2722-JMONI,1,Offer E,Yes,Yes,Yes,No,No,Female,Yes,Escondido,Dissatisfaction,Limited range of services,73,0,4989,17944,51.532,0,24.24,5,1,1,10,0
7579-OOPEC,1,Offer E,Yes,Yes,No,No,No,Female,Yes,Pala,Competitor,Competitor had better devices,75,0,5461,1831,52.156,25,13.72,4,1,2,22,1
1771-OADNZ,1,Offer C,Yes,Yes,No,Yes,No,Male,Yes,Pauma Valley,Price,Extra data charges,70,0,2151,2615,99.736,631,1026.02,6,1,29,23,0
0612-RTZZA,1,Offer E,No,Yes,No,No,No,Female,No,Vista,Price,Price too high,77,0,4628,44692,26.26,0,0,1,0,1,16,1
4433-JCGCG,1,Offer B,Yes,Yes,No,Yes,No,Male,Yes,San Diego,Competitor,Competitor made better offer,80,0,2436,47224,105.04,1123,246.56,4,1,46,24,1
9488-HGMJH,1,Offer E,Yes,Yes,No,No,No,Female,No,Indian Wells,Competitor,Competitor made better offer,78,0,5287,3873,73.996,0,24.75,2,0,1,24,0
4818-QIUFN,1,None,Yes,Yes,Yes,No,No,Female,No,Desert Hot Springs,Attitude,Attitude of support person,69,0,4997,5529,82.316,91,236.4,4,0,20,6,0
6961-VCPMC,1,Offer B,Yes,Yes,No,Yes,No,Male,Yes,North Palm Springs,Competitor,Competitor offered more data,71,0,4876,732,83.616,108,2236.52,2,1,46,3,0
4424-TKOPW,1,None,Yes,Yes,No,Yes,No,Male,No,Crestline,Price,Lack of affordable download/upload speed,70,0,4998,10484,97.604,30,50.38,3,0,2,15,2
4201-JMNGR,1,Offer E,Yes,Yes,Yes,No,No,Female,No,Lucerne Valley,Dissatisfaction,Service dissatisfaction,66,0,5527,5256,58.032,0,26.22,1,0,1,24,2
1866-RZZQS,1,Offer B,Yes,Yes,No,Yes,No,Male,No,Redlands,Competitor,Competitor had better devices,77,0,2169,31230,102.336,963,1724.46,0,0,41,23,0
8631-NBHFZ,1,None,Yes,Yes,Yes,No,No,Male,Yes,Running Springs,Competitor,Competitor offered higher download speeds,71,0,5910,5395,82.576,825,1981.98,5,1,66,16,0
4958-XCBDQ,1,Offer C,Yes,Yes,No,Yes,No,Male,No,Victorville,Competitor,Competitor offered more data,68,0,3689,12083,105.456,979,1389.15,0,0,35,28,0
8337-UPOAQ,1,None,Yes,Yes,No,Yes,No,Male,Yes,Wrightwood,Competitor,Competitor made better offer,71,0,5124,4253,93.392,238,168.8,3,0,10,26,0
6712-OAWRH,1,Offer C,Yes,Yes,No,Yes,No,Female,No,San Bernardino,Attitude,Attitude of support person,79,0,5154,12149,94.9,706,901.94,7,0,26,30,2
5914-DVBWJ,1,None,Yes,Yes,No,No,No,Female,No,Riverside,Competitor,Competitor offered more data,80,0,5145,17147,88.868,346,42.48,3,0,18,23,0
8644-XLFBW,1,Offer E,Yes,Yes,No,No,Yes,Male,No,Lake Elsinore,Competitor,Competitor offered more data,65,0,5674,4546,74.516,0,28.46,0,0,1,13,0
1833-VGRUM,1,Offer E,Yes,Yes,No,No,No,Female,No,Perris,Price,Price too high,70,0,4684,36817,77.168,0,48.95,6,0,1,25,1
8374-XGEJJ,1,Offer B,Yes,Yes,No,Yes,Yes,Male,Yes,Temecula,Dissatisfaction,Product dissatisfaction,68,0,3123,3070,105.04,0,1343.75,4,8,43,22,1
6946-LMSQS,1,Offer C,Yes,Yes,Yes,Yes,No,Male,Yes,Temecula,Competitor,Competitor made better offer,80,0,2673,46171,92.612,610,840.75,6,3,25,28,0
4039-HEUNW,1,None,Yes,Yes,No,Yes,Yes,Male,Yes,Irvine,Price,Lack of affordable download/upload speed,77,0,4652,26419,100.36,0,597.96,3,1,36,3,0
0812-WUPTB,1,Offer E,Yes,Yes,No,No,No,Male,Yes,Corona Del Mar,Price,Long distance charges,65,0,3022,13422,73.684,0,49.6,1,1,1,14,2
2403-BCASL,1,Offer B,Yes,Yes,No,Yes,Yes,Male,Yes,Santa Ana,Other,Don't know,66,0,3711,44117,116.428,0,1846.64,0,1,41,32,0
3871-IKPYH,1,None,Yes,Yes,No,No,Yes,Male,No,Camarillo,Other,Moved,70,0,2767,42853,71.864,0,16.19,2,0,1,13,0
1304-NECVQ,1,Offer E,Yes,Yes,No,No,No,Female,No,Somis,Competitor,Competitor made better offer,69,0,5203,2966,81.692,22,87.92,0,0,2,15,0
5655-JSMZM,1,Offer B,Yes,Yes,No,Yes,No,Male,No,Coalinga,Attitude,Attitude of support person,66,0,5904,18036,100.048,94,1585.64,5,0,49,2,0
4505-EXZHB,1,Offer E,Yes,Yes,No,No,No,Female,No,Ducor,Competitor,Competitor offered more data,75,0,3964,823,77.376,130,53.46,3,0,6,30,2
8972-HJWNV,1,Offer E,Yes,Yes,No,Yes,Yes,Female,Yes,Huron,Competitor,Competitor made better offer,75,0,5245,6918,87.932,0,150.01,4,1,7,13,0
2860-RANUS,1,Offer D,Yes,Yes,No,Yes,No,Female,No,Mc Kittrick,Price,Price too high,67,0,3336,302,89.232,276,585.8,1,0,20,16,0
0406-BPDVR,1,Offer B,Yes,Yes,No,Yes,No,Female,Yes,Visalia,Price,Lack of affordable download/upload speed,75,0,6405,44741,105.56,484,1808.46,1,0,54,9,0
5276-KQWHG,1,Offer E,Yes,Yes,No,No,Yes,Female,No,Woody,Price,Extra data charges,74,0,4596,88,72.384,3.03,30.64,1,0,2,23,1
9667-EQRXU,1,None,No,Yes,No,No,Yes,Female,No,Boron,Other,Don't know,74,0,3016,2241,41.912,0,0,0,0,30,8,0
0946-CLJTI,1,Offer B,Yes,Yes,No,Yes,No,Male,Yes,Palmdale,Competitor,Competitor had better devices,67,0,4662,34045,102.648,349,184.44,1,1,58,6,2
0324-BRPCJ,1,None,Yes,Yes,No,Yes,No,Female,Yes,Palmdale,Competitor,Competitor offered more data,74,0,4481,6787,104.208,1781,1450.44,1,1,68,26,0
9189-JWSHV,1,None,Yes,Yes,No,Yes,No,Female,Yes,Helm,Price,Price too high,69,0,4937,152,97.292,294,321.12,3,1,24,13,0
0576-WNXXC,1,None,Yes,Yes,No,Yes,No,Male,Yes,Parlier,Dissatisfaction,Service dissatisfaction,70,0,2999,12587,99.372,201,1066.23,2,1,27,8,1
5482-PLVPE,1,None,No,Yes,No,No,No,Female,No,Daly City,Competitor,Competitor had better devices,79,0,3278,47453,25.324,5,0,0,0,2,12,0
4902-OHLSK,1,None,Yes,Yes,No,Yes,No,Female,No,Half Moon Bay,Attitude,Attitude of support person,76,0,4235,17929,102.596,515,608.42,3,0,29,18,0
0495-ZBNGW,1,None,Yes,Yes,No,No,No,Male,Yes,Loma Mar,Competitor,Competitor offered more data,78,0,4324,148,83.096,52,33.3,2,1,5,15,0
2357-COQEK,1,None,Yes,Yes,No,Yes,No,Female,No,Atherton,Competitor,Competitor made better offer,79,0,4136,6876,107.432,318,787.92,5,0,28,11,1
2034-CGRHZ,1,None,Yes,Yes,No,Yes,No,Male,No,San Francisco,Attitude,Attitude of support person,73,0,5245,384,107.068,724,77.52,4,0,24,29,0
9360-AHGNL,1,Offer B,Yes,Yes,Yes,Yes,Yes,Female,Yes,Concord,Dissatisfaction,Limited range of services,74,0,5863,18650,113.932,67.62,376.25,3,7,43,14,0
5485-WUYWF,1,None,Yes,Yes,Yes,No,No,Male,No,Crockett,Price,Long distance charges,73,0,4522,3193,69.056,25,11.14,0,0,2,26,0
2632-UCGVD,1,None,Yes,Yes,No,Yes,No,Male,Yes,Fairfield,Price,Extra data charges,71,0,4512,77683,104.052,1031,3290.1,4,6,66,15,0
6425-YQLLO,1,None,Yes,Yes,No,Yes,No,Female,Yes,Pinole,Other,Don't know,68,0,6117,16717,110.188,837,1831.5,0,1,66,12,0
2091-RFFBA,1,None,Yes,Yes,No,No,No,Female,No,Port Costa,Attitude,Attitude of support person,70,0,2560,173,76.856,44,478.33,4,0,31,2,0
6899-PPEEA,1,None,Yes,Yes,No,Yes,Yes,Female,No,Vallejo,Attitude,Attitude of service provider,66,0,4448,37218,100.412,0,122.1,5,0,37,2,1
4597-NUCQV,1,None,Yes,Yes,No,Yes,No,Male,No,Oakland,Attitude,Attitude of support person,65,0,4287,54876,105.3,805,695.52,2,0,24,33,1
3754-DXMRT,1,None,Yes,Yes,No,No,No,Male,No,San Pablo,Attitude,Attitude of support person,78,0,5655,55720,45.916,26,87.32,5,0,2,28,1
7130-VTEWQ,1,None,Yes,Yes,No,No,No,Female,No,San Rafael,Competitor,Competitor offered more data,74,0,4174,28403,78.78,42,110.4,3,0,8,7,1
7903-CMPEY,1,None,Yes,Yes,Yes,No,No,Male,Yes,Corte Madera,Competitor,Competitor had better devices,78,0,4138,9038,83.512,0,17.51,2,1,1,23,2
1704-NRWYE,1,None,Yes,Yes,No,No,No,Female,No,Point Reyes Station,Attitude,Attitude of support person,79,0,5242,1885,84.084,15,390.06,7,0,9,2,0
7481-ATQQS,1,Offer B,Yes,Yes,No,Yes,No,Female,No,Boulder Creek,Attitude,Attitude of support person,76,0,5651,10520,94.484,723,2199.12,5,0,49,16,0
0023-HGHWL,1,None,No,Yes,No,No,Yes,Male,No,Morgan Hill,Competitor,Competitor made better offer,67,0,5437,41707,26.104,0,0,0,0,1,10,0
1792-UXAFY,1,Offer D,Yes,Yes,No,No,No,Female,No,San Jose,Dissatisfaction,Service dissatisfaction,80,0,5082,18197,92.716,464,516.29,6,0,17,31,1
6161-UUUTA,1,None,Yes,Yes,No,No,No,Male,No,Stockton,Price,Price too high,77,0,4367,49657,83.096,8,8.94,1,0,3,3,0
6543-XRMYR,1,None,Yes,Yes,No,Yes,No,Female,No,Stockton,Dissatisfaction,Product dissatisfaction,73,0,3548,30814,103.688,267,1308.3,2,0,30,9,2
2479-BRAMR,1,Offer B,Yes,Yes,Yes,No,No,Male,Yes,Murphys,Competitor,Competitor offered more data,74,0,4995,4353,87.1,655,1879.44,2,1,41,20,0
3714-JTVOV,1,Offer B,Yes,Yes,Yes,No,Yes,Female,Yes,Crows Landing,Attitude,Attitude of support person,76,0,2322,1508,77.116,0,121.8,5,1,42,23,0
8580-QVLOC,1,None,Yes,Yes,Yes,Yes,Yes,Female,Yes,Merced,Competitor,Competitor made better offer,78,0,5697,23100,96.148,0,1855.44,1,0,72,7,0
2012-NWRPA,1,Offer D,Yes,Yes,No,Yes,No,Female,Yes,Modesto,Competitor,Competitor made better offer,78,0,3172,47613,103.532,170,14.08,2,1,11,15,0
8808-ELEHO,1,None,Yes,Yes,No,No,No,Male,No,Modesto,Price,Price too high,66,0,3812,26055,84.5,170,40.16,4,0,8,29,1
9058-CBREO,1,None,Yes,Yes,No,No,No,Female,No,Winton,Dissatisfaction,Product dissatisfaction,69,0,3357,11463,52.572,0,22.56,1,0,1,2,2
8063-GBATB,1,None,Yes,Yes,No,Yes,No,Female,No,Cobb,Competitor,Competitor had better devices,74,0,5172,1591,88.66,640,841.59,7,0,27,28,2
1069-XAIEM,1,None,Yes,Yes,No,Yes,No,Female,No,Mendocino,Competitor,Competitor had better devices,68,0,2975,2229,88.452,0,16.37,3,0,1,8,1
6987-XQSJT,1,None,Yes,Yes,No,No,No,Female,No,Blue Lake,Attitude,Attitude of support person,68,0,5684,1584,82.68,481,2471.58,5,0,54,11,1
0722-TROQR,1,None,Yes,Yes,No,No,No,Female,No,Davis,Price,Lack of affordable download/upload speed,68,0,2122,67411,77.896,103,104.92,2,0,4,32,0
6402-ZFPPI,1,None,Yes,Yes,Yes,Yes,No,Female,No,Fair Oaks,Price,Price too high,75,0,4969,40750,106.912,878,912.5,3,0,25,33,0
9965-YOKZB,1,None,Yes,Yes,No,Yes,No,Male,No,Grizzly Flats,Dissatisfaction,Network reliability,73,0,3723,659,87.204,111,90.36,2,0,9,14,1
0504-HHAPI,1,None,Yes,Yes,No,Yes,No,Female,No,Guinda,Other,Don't know,72,0,2420,228,91.832,296,457.38,0,0,27,12,0
3791-LGQCY,1,None,Yes,Yes,No,Yes,Yes,Female,Yes,Loomis,Attitude,Attitude of support person,68,0,4803,11191,104.676,0,1893.36,4,1,56,32,0
8166-ZZTFS,1,None,Yes,Yes,No,Yes,No,Female,Yes,Roseville,Attitude,Attitude of support person,74,0,4400,25173,83.772,158,1432.2,2,1,66,3,0
2956-GGUCQ,1,None,Yes,Yes,Yes,No,No,Male,Yes,Pioneer,Attitude,Attitude of service provider,71,0,3079,5501,82.004,425,49.2,4,1,24,24,1
2778-OCLGR,1,None,No,Yes,Yes,Yes,Yes,Male,Yes,Soda Springs,Competitor,Competitor had better devices,75,0,4591,88,40.664,0,0,0,1,24,6,0
7067-KSAZT,1,None,Yes,Yes,No,Yes,No,Female,Yes,Chico,Competitor,Competitor made better offer,66,0,5965,32848,110.5,2303,1214.85,4,1,65,33,1
9300-AGZNL,1,None,Yes,Yes,No,Yes,No,Male,No,Elk Creek,Dissatisfaction,Product dissatisfaction,76,0,4176,587,97.76,0,21.85,0,0,1,32,0
1112-CUNAO,1,Offer D,Yes,Yes,No,Yes,No,Female,No,Grimes,Dissatisfaction,Service dissatisfaction,67,0,2668,531,93.444,100,64.2,3,0,15,7,1
3389-YGYAI,1,None,Yes,Yes,No,Yes,No,Female,No,Princeton,Price,Price too high,79,0,5546,495,109.72,133,361.28,4,0,8,16,0
3070-DVEYC,1,None,Yes,Yes,No,No,Yes,Male,No,Williams,Attitude,Attitude of support person,78,0,5638,4579,76.7,4.36,226.8,4,0,7,8,0
5707-ORNDZ,1,Offer E,Yes,Yes,Yes,No,No,Male,No,Yuba City,Dissatisfaction,Network reliability,79,0,4656,27786,56.732,40,22.05,0,0,9,8,0
8696-JKZNU,1,Offer C,Yes,Yes,No,No,Yes,Female,No,Anderson,Other,Don't know,78,0,5859,21418,79.3,53.99,997.15,4,0,37,19,1
2055-PDADH,1,Offer E,Yes,Yes,No,No,No,Female,No,Big Bend,Other,Don't know,71,0,2491,265,73.216,6,6.78,6,0,3,3,0
2302-ANTDP,1,None,Yes,Yes,Yes,Yes,No,Female,Yes,Hat Creek,Competitor,Competitor offered more data,76,0,5915,397,122.148,326,2065.92,6,9,48,6,3
5233-GEEAX,1,Offer E,No,Yes,No,No,No,Male,No,Lewiston,Competitor,Competitor had better devices,65,0,5971,1845,30.576,9,0,1,0,8,4,2
7137-RYLPP,1,Offer C,Yes,Yes,No,No,Yes,Male,Yes,Paskenta,Competitor,Competitor offered higher download speeds,75,0,4712,263,89.128,0,1724.57,0,1,37,29,0
